13/may/2022 08:13:42 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: VARELA, cadenaComparar: VARELA PORRAS, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JAD, cadenaComparar: GAD, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MIGUEL A, cadenaComparar: MIGUEL ANGEL, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ANTONIO EUSE, cadenaComparar: ANTONIO EUSEBIO, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA ARANZAZU, cadenaComparar: ARANZAZU MARIA, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: GARAVANO, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FLAIS, cadenaComparar: FLAIS SBAITI, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SBAITI, cadenaComparar: AKRIECH, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MOISES, cadenaComparar: MOISES VICENTE, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GOMEZ, cadenaComparar: CAO, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ROHIR RAJ, cadenaComparar: ROHIT RAJ, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M PILAR, cadenaComparar: MARIA PILAR, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FRANCISCA JAVIE, cadenaComparar: FRANCISCA J., borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FERREIRO, cadenaComparar: FERREIRA, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FUENTES, cadenaComparar: FUENTESS, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FUENTESS, cadenaComparar: FUENTES, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALEZANDRA, cadenaComparar: ALEXANDRA, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: OSAGIE, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: REVERON, cadenaComparar: REVERON GUILARTE, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GUILARTE, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ARYAN AFZAL, cadenaComparar: ARYAN, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ARYAN AFZAL, cadenaComparar: KHAN, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: REHAN, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARC A, cadenaComparar: MARC, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: AFZAL, cadenaComparar: KHAN, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: REHAN, borrarLetraN:  false
13/may/2022 08:14:12 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: AGHAHOWA, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LYUDMYLA, cadenaComparar: LIUDMYLA, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SERGIY, cadenaComparar: SERHII, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LUNA, cadenaComparar: DE LUNA, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: MOWLA, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: TUBELLO COLLO, cadenaComparar: TUBELLO, borrarLetraN:  false
13/may/2022 08:14:13 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: LACHGAR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MOHAMMAD, cadenaComparar: MOHAMMAD RASHID, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: RASHID, cadenaComparar: ---, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LOREAN JELIS, cadenaComparar: LOREANJELIS DE LOS ANGELES, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SANCLER, cadenaComparar: SANCLER SANCHEZ, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SANCHEZ, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: QUINTERO, cadenaComparar: QUINTERO MONTILLA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MONTILLA, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALCANTARA DUGARTE, cadenaComparar: ALCANTARA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: DUGARTE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: VANESSA, cadenaComparar: VANESA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JUDIT, cadenaComparar: JUDITH, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALVAREZ, cadenaComparar: AVAREZ, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARTIEZ PEALVER, cadenaComparar: MARTIEZ-PEALVER, borrarLetraN:  true
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: UGARTE, cadenaComparar: DE UGARTE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ANGELA, cadenaComparar: ANGELA ISABEL, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M EUGENIA, cadenaComparar: MARIA EUGENIA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: NOMBRE, cadenaComparar: NOMBRE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: PAZ, cadenaComparar: PAZ ALFONZO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALFONZO, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JIMENEZ, cadenaComparar: DE BOGADO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: RN DE KHENATHA, cadenaComparar: ABDELHAY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ZEREIBY, cadenaComparar: EBNU, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: ZEREIBY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JOSE M, cadenaComparar: JOSE MARIA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: RICARDO R, cadenaComparar: RICARDO ROLANDO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: DOLORES, cadenaComparar: DOLORES CEL CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: ---, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JUAN, cadenaComparar: JUAN LEVI, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: PLAMEN, cadenaComparar: PLAMEN GEORGIEV, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GEORGIEV, cadenaComparar: KEREZOV, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: KEREZOV, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA ROCIO, cadenaComparar: ROCIO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MU?OZ, cadenaComparar: MUOZ, borrarLetraN:  true
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: NIGUESSAN, cadenaComparar: NGUESSAN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: YOUSEF, cadenaComparar: YOUSSEF, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ABBOU, cadenaComparar: BEN ABBOU, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ELIVET DEL SOCORRO, cadenaComparar: ELIVET SOCORRO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: THOMAS BERNARD PIERRE, cadenaComparar: THOMAS BENARD P, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LAGDAF, cadenaComparar: LAGDAF MOHAMED, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MOHAMED, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M CARMEN, cadenaComparar: MARIA CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA ROSARIO, cadenaComparar: M ROSARIO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JORGE, cadenaComparar: JORGE LUIS, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GUEYE, cadenaComparar: MBOR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MBOR, cadenaComparar: GUEYE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: TATIANA ALEXANDRA, cadenaComparar: TATIANA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: PATRICIA GUADAL, cadenaComparar: PATRICIA G., borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: BAGARY, cadenaComparar: BANGARY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ROSA, cadenaComparar: DE LA ROSA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JONATHAN FABRICIO, cadenaComparar: JONATHAN F., borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: IDRISSI-NOURTI, cadenaComparar: IDRISSI NOURTI, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA YOLANDA, cadenaComparar: M YOLANDA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ANTONIO, cadenaComparar: ANTONIO FRANCIS, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALICIA CINDY, cadenaComparar: ALICIA CINDYMAR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: HERRANZ, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MAHAMADOU, cadenaComparar: MOHAMADOU, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GUILLERMINA VICTORIA, cadenaComparar: GUILLERMINA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ELHADJ MOHAMED NOURE, cadenaComparar: ELHADJ MOHAMED, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA, cadenaComparar: MARIA ELENA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M ISABEL, cadenaComparar: ISABEL, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M DEL CARMEN, cadenaComparar: MARIA CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: JOSE, cadenaComparar: JOSE ELBER, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: VELAZQUES, cadenaComparar: VELASQUEZ, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MELANY RUBI, cadenaComparar: MELANY RUBY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: RAMON JOSE MARIA, cadenaComparar: RAMON JOSE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: VITORIIA, cadenaComparar: VIKTORIIA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: AIT BAHA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ELHABRI, cadenaComparar: EL HABRI, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: DUMITRIU, cadenaComparar: DUMITRU, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: M CONCEPCION, cadenaComparar: MARIA CONCEPCION, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FRANCISCA DEL CARMEN, cadenaComparar: FRANCISCA CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: CARMITA DEL ROCIO, cadenaComparar: CARMITA ROCIO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SARMIENTO DE TENEZACA, cadenaComparar: SARMIENTO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: DE LA TORRE, cadenaComparar: TORRE DE LA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: DARIUS COSTIN, cadenaComparar: DARIUS CONSTIN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: CINTO, cadenaComparar: CINTOS, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: NATALIYA, cadenaComparar: NATALIIA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MONIQUE JEANINE, cadenaComparar: MONIQUE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ZAHA, cadenaComparar: ZAHA MARISA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: PAMARSCHE, cadenaComparar: KHEIR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA PILAR, cadenaComparar: MARIA DEL PILAR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: PILAR, cadenaComparar: MARIA DEL PILAR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LOPEZ, cadenaComparar: LOPEZ VILLALON, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: VILLALON GOMEZ, cadenaComparar: GOMEZ, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: TITO RAIMUNDO, cadenaComparar: TITO RAYMUNDO, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: RADIJA, cadenaComparar: RADYJA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA CARMEN, cadenaComparar: MARIA DEL CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: HADLA, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MU?OZ, cadenaComparar: MUOZ, borrarLetraN:  true
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: BUDURIN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: INMACULADA, cadenaComparar: MARIA INMACULADA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: CRUZ, cadenaComparar: DE LA CRUZ, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA DEL C., cadenaComparar: MARIA DEL CARMEN, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: FRANCISCO J., cadenaComparar: FRANCISCO JAVIER, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: , cadenaComparar: MENDY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: LAURE HELENE, cadenaComparar: LAURE HELENE JULIETTE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: MARIA MAR, cadenaComparar: MARIA DEL MAR, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: BOUHOUT, cadenaComparar: , borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: EL QORTOBI, cadenaComparar: EL QORTOBY, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: BOLOMAI, cadenaComparar: BOLOMA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: SEMYRNA, cadenaComparar: SEMERNINA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: GOVELI, cadenaComparar: ALBA, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ALBA, cadenaComparar: GOVELI, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: CLEMENT M., cadenaComparar: CLEMENT, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: ELIZA L., cadenaComparar: ELIZA LUCETTE CHRISTIANE, borrarLetraN:  false
13/may/2022 08:14:15 HCD_REPOR ERROR sns.busqueda.model.BusquedaAproximadaHelper:529 - cadena: NURMAN, cadenaComparar: NURMAN ALEJANDRO, borrarLetraN:  false
